packet_index;timestamp;length;direction;num_cells;ack
3496;1488999862.6805091;1514;-1;2;0
3498;1488999862.6808929;1514;-1;2;0
3499;1488999862.6809289;1514;-1;2;0
3501;1488999862.6824670;1514;-1;2;0
3502;1488999862.6824999;1514;-1;2;0
3504;1488999862.6825631;1514;-1;2;0
3505;1488999862.6830029;1514;-1;2;0
3507;1488999862.6830909;1514;-1;2;0
3508;1488999862.6830909;1514;-1;2;0
3510;1488999862.6886821;1514;-1;2;0
3511;1488999862.6886871;1514;-1;2;0
3513;1488999862.6887929;1514;-1;2;0
3514;1488999862.6907170;1514;-1;2;0
3516;1488999862.6908109;1514;-1;2;0
3517;1488999862.6908190;1514;-1;2;0
3519;1488999862.6908200;1514;-1;2;0
3520;1488999862.6909821;1514;1;2;0
3521;1488999862.6912200;1514;-1;2;0
3522;1488999862.6912229;1514;-1;2;0
3523;1488999862.6912401;66;1;0;1
3524;1488999862.6936929;1514;-1;2;0
3525;1488999862.6937339;1514;-1;2;0
3527;1488999862.7011609;1514;-1;2;0
3528;1488999862.7011709;1514;-1;2;0
3530;1488999862.7011709;1514;-1;2;0
3531;1488999862.7084589;1514;-1;2;0
3533;1488999862.7084601;1514;-1;2;0
3534;1488999862.7084651;1514;-1;2;0
3536;1488999862.7109301;1514;-1;2;0
3537;1488999862.7109690;790;1;1;0
3538;1488999862.7109830;1514;-1;2;0
3539;1488999862.7113640;1514;-1;2;0
3540;1488999862.7113769;66;1;0;1
3541;1488999862.7117980;1514;-1;2;0
3542;1488999862.7118390;1514;-1;2;0
3544;1488999862.7120140;1514;-1;2;0
3545;1488999862.7144570;548;-1;0;0
3547;1488999862.7372310;1514;-1;2;0
3548;1488999862.7372749;1514;-1;2;0
3550;1488999862.7505319;1340;-1;2;0
3551;1488999862.7505529;609;1;1;0
3552;1488999862.7562749;1514;-1;2;0
3553;1488999862.7562881;1514;-1;2;0
3554;1488999862.7563300;66;1;0;1
3555;1488999862.7562881;1514;-1;2;0
3556;1488999862.7562881;1514;-1;2;0
3558;1488999862.7562881;1514;-1;2;0
3559;1488999862.7566390;1514;-1;2;0
3561;1488999862.7567129;1514;-1;2;0
3562;1488999862.7567141;1514;-1;2;0
3564;1488999862.7567141;1514;-1;2;0
3565;1488999862.7567141;1514;-1;2;0
3567;1488999862.7567899;1514;-1;2;0
3568;1488999862.7567899;1514;-1;2;0
3570;1488999862.7567899;1514;-1;2;0
3571;1488999862.7568750;1514;1;2;0
3572;1488999862.7570770;1514;-1;2;0
3573;1488999862.7576489;1514;-1;2;0
3574;1488999862.7576580;66;1;0;1
3575;1488999862.7577169;1514;-1;2;0
3576;1488999862.7581530;1514;-1;2;0
3578;1488999862.7581911;1514;-1;2;0
3579;1488999862.7582469;1514;-1;2;0
3581;1488999862.7586679;1514;-1;2;0
3582;1488999862.7586679;1514;-1;2;0
3584;1488999862.7587011;1514;-1;2;0
3585;1488999862.7591410;1514;-1;2;0
3587;1488999862.7592239;1514;-1;2;0
3588;1488999862.7592239;1514;-1;2;0
3590;1488999862.7806981;1514;-1;2;0
3591;1488999862.7807009;1514;-1;2;0
3593;1488999862.7811339;1514;-1;2;0
3594;1488999862.7818010;1514;-1;2;0
3596;1488999862.7821870;1514;-1;2;0
3597;1488999862.7827990;1514;-1;2;0
3599;1488999862.7828000;1514;-1;2;0
3600;1488999862.7828000;1514;-1;2;0
3602;1488999862.7838020;1514;-1;2;0
3603;1488999862.7838349;1514;-1;2;0
3605;1488999862.7839091;1514;-1;2;0
3606;1488999862.7839100;1514;-1;2;0
3608;1488999862.7839100;1514;-1;2;0
3609;1488999862.7839470;1514;-1;2;0
3611;1488999862.7843881;1514;-1;2;0
3612;1488999862.7843909;1514;-1;2;0
3614;1488999862.7844579;1514;-1;2;0
3615;1488999862.7844591;1514;-1;2;0
3617;1488999862.7844591;1514;-1;2;0
3618;1488999862.7844989;1514;1;2;0
3619;1488999862.7863209;1514;-1;2;0
3620;1488999862.7863450;399;1;0;0
3621;1488999862.7863519;540;-1;0;0
3622;1488999862.7937019;1514;-1;2;0
3623;1488999862.7937300;66;1;0;1
3624;1488999862.7937059;1514;-1;2;0
3625;1488999862.8044469;1514;-1;2;0
3627;1488999862.8044510;1514;-1;2;0
3628;1488999862.8049641;1514;-1;2;0
3630;1488999862.8050120;1514;-1;2;0
3631;1488999862.8050129;1514;-1;2;0
3633;1488999862.8050129;1514;-1;2;0
3634;1488999862.8084300;1514;-1;2;0
3636;1488999862.8084531;1514;-1;2;0
3637;1488999862.8084540;1514;-1;2;0
3639;1488999862.8088911;1514;-1;2;0
3640;1488999862.8089199;1514;-1;2;0
3642;1488999862.8110020;1514;-1;2;0
3643;1488999862.8148210;1514;-1;2;0
3645;1488999862.8148241;1514;-1;2;0
3646;1488999862.8218529;66;-1;0;1
3647;1488999862.8218751;609;1;1;0
3648;1488999862.8296950;1375;-1;2;0
3649;1488999862.8317609;1514;-1;2;0
3650;1488999862.8317871;66;1;0;1
3651;1488999862.8318009;1514;-1;2;0
3652;1488999862.8338940;1514;-1;2;0
3654;1488999862.8342230;1514;-1;2;0
3655;1488999862.8342240;1514;-1;2;0
3657;1488999862.8342240;1514;-1;2;0
3658;1488999862.8342240;1514;-1;2;0
3660;1488999862.8342240;1514;-1;2;0
3661;1488999862.8349421;1514;-1;2;0
3663;1488999862.8354981;1514;-1;2;0
3664;1488999862.8355379;1514;-1;2;0
3666;1488999862.8409600;1514;-1;2;0
3667;1488999862.8409610;1514;-1;2;0
3669;1488999862.8409650;1514;-1;2;0
3670;1488999862.8489959;1514;-1;2;0
3672;1488999862.8490350;1514;-1;2;0
3673;1488999862.8601520;1514;-1;2;0
3674;1488999862.8601780;1123;1;2;0
3675;1488999862.8601570;1514;-1;2;0
3676;1488999862.8602180;1514;-1;2;0
3677;1488999862.8602250;66;1;0;1
3678;1488999862.8617499;1514;-1;2;0
3679;1488999862.8618309;1514;-1;2;0
3681;1488999862.8619230;1514;-1;2;0
3682;1488999862.8619239;1514;-1;2;0
3684;1488999862.8619239;1514;-1;2;0
3685;1488999862.8619239;1514;-1;2;0
3687;1488999862.8621931;1514;-1;2;0
3688;1488999862.8622501;1514;-1;2;0
3690;1488999862.8622510;1514;-1;2;0
3691;1488999862.8648081;1514;-1;2;0
3693;1488999862.8648300;1514;-1;2;0
3694;1488999862.8648300;1514;-1;2;0
3696;1488999862.8672421;505;-1;0;0
3697;1488999862.8730171;1514;-1;2;0
3699;1488999862.8730209;1514;-1;2;0
3700;1488999862.8871429;1514;-1;2;0
3702;1488999862.8871529;1514;-1;2;0
3703;1488999862.8871541;1514;-1;2;0
3705;1488999862.8883059;1514;-1;2;0
3706;1488999862.8883131;1514;-1;2;0
3708;1488999862.8883131;1514;-1;2;0
3709;1488999862.8883131;1514;-1;2;0
3711;1488999862.8888061;1514;-1;2;0
3712;1488999862.8888090;1514;-1;2;0
3714;1488999862.8888860;1514;-1;2;0
3715;1488999862.8888869;1514;-1;2;0
3717;1488999862.8888869;1514;-1;2;0
3718;1488999862.8938820;1514;-1;2;0
3720;1488999862.8938861;1514;-1;2;0
3721;1488999862.8940489;1514;1;2;0
3722;1488999862.8970129;1514;-1;2;0
3723;1488999862.8970301;247;1;0;0
3724;1488999862.8970640;1514;-1;2;0
3725;1488999862.8970640;1514;-1;2;0
3726;1488999862.8970740;66;1;0;1
3727;1488999862.9065320;1514;-1;2;0
3728;1488999862.9065580;1514;-1;2;0
3730;1488999862.9066250;1514;-1;2;0
3731;1488999862.9096830;1027;-1;1;0
3733;1488999862.9160950;1514;-1;2;0
3734;1488999862.9160960;1514;-1;2;0
3736;1488999862.9161761;1514;-1;2;0
3737;1488999862.9162409;1514;-1;2;0
3739;1488999862.9162409;1514;-1;2;0
3740;1488999862.9167500;1514;-1;2;0
3742;1488999862.9167531;1514;-1;2;0
3743;1488999862.9168360;1514;-1;2;0
3745;1488999862.9168360;1514;-1;2;0
3746;1488999862.9168370;1514;-1;2;0
3748;1488999862.9168370;1514;-1;2;0
3749;1488999862.9196839;1514;-1;2;0
3751;1488999862.9196911;1514;-1;2;0
3752;1488999862.9196911;1514;-1;2;0
3754;1488999862.9233019;1514;-1;2;0
3755;1488999862.9233050;1514;-1;2;0
3757;1488999862.9320109;66;-1;0;1
3758;1488999862.9320290;1152;1;2;0
3759;1488999862.9330389;1514;-1;2;0
3760;1488999862.9330821;1514;-1;2;0
3761;1488999862.9330909;66;1;0;1
3762;1488999862.9330831;1514;-1;2;0
3763;1488999862.9423990;1514;-1;2;0
3765;1488999862.9424429;1514;-1;2;0
3766;1488999862.9425089;1514;-1;2;0
3768;1488999862.9435351;1514;-1;2;0
3769;1488999862.9435370;1514;-1;2;0
3771;1488999862.9436569;1514;-1;2;0
3772;1488999862.9437370;1514;-1;2;0
3774;1488999862.9438009;1514;-1;2;0
3775;1488999862.9438021;1514;-1;2;0
3777;1488999862.9455769;1514;-1;2;0
3778;1488999862.9456179;1514;-1;2;0
3780;1488999862.9456201;1410;-1;2;0
3781;1488999862.9505150;1514;-1;2;0
3783;1488999862.9505689;1514;-1;2;0
3784;1488999862.9511459;1514;-1;2;0
3786;1488999862.9511700;1514;-1;2;0
3787;1488999862.9511700;1514;-1;2;0
3789;1488999862.9561601;1514;-1;2;0
3790;1488999862.9561660;1514;-1;2;0
3792;1488999862.9561660;1514;-1;2;0
3793;1488999862.9566591;1514;-1;2;0
3795;1488999862.9566901;1514;-1;2;0
3796;1488999862.9566910;1514;-1;2;0
3798;1488999862.9709830;1514;-1;2;0
3799;1488999862.9710059;1123;1;2;0
3800;1488999862.9709899;1514;-1;2;0
3801;1488999862.9709909;1514;-1;2;0
3802;1488999862.9710300;66;1;0;1
3803;1488999862.9717040;1514;-1;2;0
3804;1488999862.9717269;1514;-1;2;0
3806;1488999862.9717281;1514;-1;2;0
3807;1488999862.9717281;1514;-1;2;0
3809;1488999862.9717281;1514;-1;2;0
3810;1488999862.9717281;1514;-1;2;0
3812;1488999862.9719620;1514;-1;2;0
3813;1488999862.9719620;1514;-1;2;0
3815;1488999862.9719920;1514;-1;2;0
3816;1488999862.9721899;1514;-1;2;0
3818;1488999862.9722509;1514;-1;2;0
3819;1488999862.9817140;1514;-1;2;0
3821;1488999862.9819829;1514;-1;2;0
3822;1488999862.9820240;1514;-1;2;0
3824;1488999862.9860871;679;-1;1;0
3825;1488999862.9896619;1514;-1;2;0
3827;1488999862.9896660;1514;-1;2;0
3828;1488999862.9910810;1514;-1;2;0
3830;1488999862.9911211;1514;-1;2;0
3831;1488999862.9911211;1514;-1;2;0
3833;1488999862.9977219;1514;-1;2;0
3834;1488999862.9977820;1514;-1;2;0
3836;1488999862.9977829;1514;-1;2;0
3837;1488999862.9977829;1514;-1;2;0
3839;1488999862.9983881;1514;-1;2;0
3840;1488999862.9984131;1514;-1;2;0
3842;1488999862.9984131;1514;-1;2;0
3843;1488999862.9984131;1514;-1;2;0
3844;1488999862.9984131;1514;-1;2;0
3846;1488999862.9985430;1514;1;2;0
3847;1488999862.9987330;1514;-1;2;0
3848;1488999862.9987781;1514;-1;2;0
3849;1488999862.9987881;66;1;0;1
3850;1488999862.9992170;1514;-1;2;0
3851;1488999862.9992969;1514;-1;2;0
3853;1488999862.9993551;1514;-1;2;0
3854;1488999863.0258410;1201;-1;2;0
3855;1488999863.0258651;247;1;0;0
3856;1488999863.0546420;1514;-1;2;0
3857;1488999863.0546479;1514;-1;2;0
3858;1488999863.0546839;66;1;0;1
3859;1488999863.0551679;1514;-1;2;0
3860;1488999863.0552120;1514;-1;2;0
3862;1488999863.0552130;1514;-1;2;0
3863;1488999863.0552130;1514;-1;2;0
3865;1488999863.0552859;1514;-1;2;0
3866;1488999863.0552869;1514;-1;2;0
3868;1488999863.0560391;1514;-1;2;0
3869;1488999863.0560911;1514;-1;2;0
3871;1488999863.0560911;1514;-1;2;0
3872;1488999863.0566549;1514;-1;2;0
3874;1488999863.0567040;1514;-1;2;0
3875;1488999863.0567040;1514;-1;2;0
3877;1488999863.0567050;1514;-1;2;0
3878;1488999863.0567679;1514;-1;2;0
3880;1488999863.0567679;1514;-1;2;0
3881;1488999863.0567679;1514;-1;2;0
3883;1488999863.0568240;1514;-1;2;0
3884;1488999863.0576601;1514;-1;2;0
3886;1488999863.0577459;1514;-1;2;0
3887;1488999863.0577700;1514;-1;2;0
3889;1488999863.0577710;1514;-1;2;0
3890;1488999863.0577710;1514;-1;2;0
3892;1488999863.0577710;1514;-1;2;0
3893;1488999863.0579040;1514;1;2;0
3894;1488999863.0612600;1396;-1;2;0
3895;1488999863.0612810;247;1;0;0
3896;1488999863.0834250;1514;-1;2;0
3897;1488999863.0836239;1514;-1;2;0
3898;1488999863.0836351;66;1;0;1
3899;1488999863.0837350;1514;-1;2;0
3900;1488999863.0837359;1514;-1;2;0
3902;1488999863.0837359;1514;-1;2;0
3903;1488999863.0841219;1514;-1;2;0
3905;1488999863.0841229;1514;-1;2;0
3906;1488999863.0842090;1514;-1;2;0
3908;1488999863.0842099;1514;-1;2;0
3909;1488999863.0844381;1514;-1;2;0
3911;1488999863.0846829;1514;-1;2;0
3912;1488999863.0864871;1514;-1;2;0
3914;1488999863.0867169;1514;-1;2;0
3915;1488999863.0867641;1514;-1;2;0
3917;1488999863.0870271;1514;-1;2;0
3918;1488999863.0870709;1514;-1;2;0
3920;1488999863.0882199;1514;-1;2;0
3921;1488999863.0882211;1514;-1;2;0
3923;1488999863.0882211;1514;-1;2;0
3924;1488999863.0882249;1514;-1;2;0
3926;1488999863.0882721;1514;-1;2;0
3927;1488999863.0902231;1514;-1;2;0
3929;1488999863.0960989;484;-1;0;0
3930;1488999863.0961211;609;1;1;0
3931;1488999863.1169960;1514;-1;2;0
3932;1488999863.1170211;1514;-1;2;0
3933;1488999863.1170290;66;1;0;1
3934;1488999863.1228330;1514;-1;2;0
3935;1488999863.1228371;1514;-1;2;0
3937;1488999863.1228831;1514;-1;2;0
3938;1488999863.1229680;1514;-1;2;0
3940;1488999863.1230400;1514;-1;2;0
3941;1488999863.1230950;1514;-1;2;0
3943;1488999863.1250980;1514;-1;2;0
3944;1488999863.1251359;1514;-1;2;0
3946;1488999863.1251359;1514;-1;2;0
3947;1488999863.1316969;818;-1;1;0
3948;1488999863.1317170;609;1;1;0
3949;1488999863.1376021;1514;-1;2;0
3950;1488999863.1376071;1514;-1;2;0
3951;1488999863.1376319;66;1;0;1
3952;1488999863.1526711;1514;-1;2;0
3953;1488999863.1530421;1514;-1;2;0
3955;1488999863.1530449;1514;-1;2;0
3956;1488999863.1623130;1514;-1;2;0
3958;1488999863.1623139;1514;-1;2;0
3959;1488999863.1623230;1514;-1;2;0
3961;1488999863.1623230;1514;-1;2;0
3962;1488999863.1623240;1514;-1;2;0
3964;1488999863.1623240;1514;-1;2;0
3965;1488999863.1631300;1514;-1;2;0
3967;1488999863.1631360;1514;-1;2;0
3968;1488999863.1631360;1514;-1;2;0
3970;1488999863.1641400;1514;-1;2;0
3971;1488999863.1641431;1514;-1;2;0
3973;1488999863.1672831;1375;-1;2;0
3974;1488999863.1673031;609;1;1;0
3975;1488999863.1770201;1514;-1;2;0
3976;1488999863.1770580;1514;-1;2;0
3977;1488999863.1770661;66;1;0;1
3978;1488999863.1875069;1514;-1;2;0
3979;1488999863.1876180;1514;-1;2;0
3981;1488999863.1877000;1514;-1;2;0
3982;1488999863.1993690;1514;-1;2;0
3984;1488999863.1993840;1514;-1;2;0
3985;1488999863.1993840;1514;-1;2;0
3987;1488999863.1999049;1514;-1;2;0
3988;1488999863.1999049;1514;-1;2;0
3990;1488999863.1999090;1514;-1;2;0
3991;1488999863.1999750;1514;-1;2;0
3993;1488999863.1999760;1514;-1;2;0
3994;1488999863.2003751;1514;-1;2;0
3996;1488999863.2008879;1514;-1;2;0
3997;1488999863.2009590;1514;1;2;0
3998;1488999863.2013249;1514;-1;2;0
3999;1488999863.2014041;1514;-1;2;0
4000;1488999863.2014151;66;1;0;1
4001;1488999863.2016850;1514;-1;2;0
4002;1488999863.2016859;1514;-1;2;0
4004;1488999863.2033031;658;-1;1;0
4005;1488999863.2033241;247;1;0;0
4006;1488999863.2364459;1514;-1;2;0
4007;1488999863.2364559;1514;-1;2;0
4008;1488999863.2364850;66;1;0;1
4009;1488999863.2364559;1514;-1;2;0
4010;1488999863.2367909;1514;-1;2;0
4012;1488999863.2368460;1514;-1;2;0
4013;1488999863.2368469;1514;-1;2;0
4015;1488999863.2374320;1514;-1;2;0
4016;1488999863.2374351;1514;-1;2;0
4018;1488999863.2374420;1514;-1;2;0
4019;1488999863.2374420;1514;-1;2;0
4021;1488999863.2374420;1514;-1;2;0
4022;1488999863.2393830;1361;-1;2;0
4024;1488999863.2393889;1514;-1;2;0
4025;1488999863.2393889;1514;-1;2;0
4027;1488999863.2518661;1514;-1;2;0
4028;1488999863.2518740;1514;-1;2;0
4030;1488999863.2518740;1514;-1;2;0
4031;1488999863.2520189;609;1;1;0
4032;1488999863.2549810;1514;-1;2;0
4033;1488999863.2549880;1514;-1;2;0
4034;1488999863.2550030;66;1;0;1
4035;1488999863.2549880;1514;-1;2;0
4036;1488999863.2721181;1514;-1;2;0
4038;1488999863.2721190;1514;-1;2;0
4039;1488999863.2721250;1514;-1;2;0
4041;1488999863.2727931;1514;-1;2;0
4042;1488999863.2728000;1514;-1;2;0
4044;1488999863.2728009;1514;-1;2;0
4045;1488999863.2732289;1514;-1;2;0
4047;1488999863.2733021;1514;-1;2;0
4048;1488999863.2735491;1514;-1;2;0
4050;1488999863.2736120;1514;-1;2;0
4051;1488999863.2736609;1514;-1;2;0
4053;1488999863.2745481;1514;-1;2;0
4054;1488999863.2745979;1514;-1;2;0
4056;1488999863.2745979;1514;-1;2;0
4057;1488999863.2755001;1027;-1;1;0
4059;1488999863.2756500;1514;1;2;0
4060;1488999863.2890439;1514;-1;2;0
4061;1488999863.2890480;1514;-1;2;0
4062;1488999863.2890990;66;1;0;1
4063;1488999863.3087881;1514;-1;2;0
4064;1488999863.3088241;247;1;0;0
4065;1488999863.3087990;1514;-1;2;0
4066;1488999863.3087990;1514;-1;2;0
4067;1488999863.3088429;66;1;0;1
4068;1488999863.3093770;1514;-1;2;0
4069;1488999863.3093829;1514;-1;2;0
4071;1488999863.3093841;1514;-1;2;0
4072;1488999863.3094900;1514;-1;2;0
4074;1488999863.3094909;1514;-1;2;0
4075;1488999863.3094909;1514;-1;2;0
4077;1488999863.3094909;1514;-1;2;0
4078;1488999863.3094909;1514;-1;2;0
4079;1488999863.3094921;1514;-1;2;0
4080;1488999863.3094921;1514;-1;2;0
4081;1488999863.3094921;1514;-1;2;0
4082;1488999863.3094921;1514;-1;2;0
4083;1488999863.3094971;1514;-1;2;0
4084;1488999863.3094971;1514;-1;2;0
4089;1488999863.3112280;1201;-1;2;0
4090;1488999863.3194931;1514;-1;2;0
4092;1488999863.3194981;1514;-1;2;0
4093;1488999863.3354449;1514;-1;2;0
4095;1488999863.3354549;1514;-1;2;0
4096;1488999863.3354559;1514;-1;2;0
4098;1488999863.3358481;1514;-1;2;0
4099;1488999863.3358510;1514;-1;2;0
4101;1488999863.3359230;1514;-1;2;0
4102;1488999863.3370910;1514;-1;2;0
4104;1488999863.3370910;1514;-1;2;0
4105;1488999863.3370950;1514;-1;2;0
4107;1488999863.3374691;1514;-1;2;0
4108;1488999863.3375230;1514;-1;2;0
4110;1488999863.3375239;1514;-1;2;0
4111;1488999863.3375239;1514;-1;2;0
4113;1488999863.3375239;1514;-1;2;0
4114;1488999863.3379869;1514;1;2;0
4115;1488999863.3383820;1514;-1;2;0
4116;1488999863.3384211;1514;-1;2;0
4117;1488999863.3384299;66;1;0;1
4118;1488999863.3388960;1514;-1;2;0
4119;1488999863.3477509;1514;-1;2;0
4120;1488999863.3477709;247;1;0;0
4121;1488999863.3477550;1514;-1;2;0
4122;1488999863.3481541;1514;-1;2;0
4123;1488999863.3481641;66;1;0;1
4124;1488999863.3553619;1027;-1;1;0
4125;1488999863.3657110;1514;-1;2;0
4127;1488999863.3657451;1514;-1;2;0
4128;1488999863.3658071;1514;-1;2;0
4130;1488999863.3658760;1514;-1;2;0
4131;1488999863.3658760;1514;-1;2;0
4132;1488999863.3658769;1514;-1;2;0
4133;1488999863.3658769;1514;-1;2;0
4134;1488999863.3658769;1514;-1;2;0
4137;1488999863.3661871;1514;-1;2;0
4139;1488999863.3662350;1514;-1;2;0
4140;1488999863.3662889;1514;-1;2;0
4142;1488999863.3667779;1514;-1;2;0
4143;1488999863.3675871;1514;-1;2;0
4145;1488999863.3675900;1514;-1;2;0
4146;1488999863.3703101;1514;-1;2;0
4148;1488999863.3703470;1514;-1;2;0
4149;1488999863.3760159;1514;-1;2;0
4151;1488999863.3760190;1514;-1;2;0
4152;1488999863.3761010;1514;-1;2;0
4154;1488999863.3977270;1514;-1;2;0
4155;1488999863.3977461;1152;1;2;0
4156;1488999863.3977661;1514;-1;2;0
4157;1488999863.3977671;1514;-1;2;0
4158;1488999863.3977940;66;1;0;1
4159;1488999863.3981831;1514;-1;2;0
4160;1488999863.3982019;1514;-1;2;0
4162;1488999863.3982029;1514;-1;2;0
4163;1488999863.3986900;1514;-1;2;0
4165;1488999863.3987291;1514;-1;2;0
4166;1488999863.3987291;1514;-1;2;0
4168;1488999863.3989091;1514;-1;2;0
4169;1488999863.3989890;1514;-1;2;0
4171;1488999863.3989890;1514;-1;2;0
4172;1488999863.3989899;1514;-1;2;0
4174;1488999863.3989899;1514;-1;2;0
4175;1488999863.3997099;1514;-1;2;0
4177;1488999863.3997469;1514;-1;2;0
4178;1488999863.3997481;1514;-1;2;0
4180;1488999863.3997860;1514;-1;2;0
4181;1488999863.4001851;1514;-1;2;0
4183;1488999863.4002509;1514;-1;2;0
4184;1488999863.4012060;888;-1;1;0
4186;1488999863.4017529;1514;-1;2;0
4187;1488999863.4017761;1514;-1;2;0
4189;1488999863.4252441;1514;-1;2;0
4190;1488999863.4252789;1514;-1;2;0
4192;1488999863.4252801;1514;-1;2;0
4193;1488999863.4252801;1514;-1;2;0
4195;1488999863.4253290;1514;-1;2;0
4196;1488999863.4253290;1514;-1;2;0
4198;1488999863.4254730;1514;-1;2;0
4199;1488999863.4271131;1514;-1;2;0
4201;1488999863.4271550;1514;-1;2;0
4202;1488999863.4271569;1514;-1;2;0
4204;1488999863.4276021;1514;-1;2;0
4205;1488999863.4276609;1514;-1;2;0
4207;1488999863.4276609;1514;-1;2;0
4208;1488999863.4276609;1514;-1;2;0
4210;1488999863.4280710;1514;-1;2;0
4211;1488999863.4281199;1514;-1;2;0
4213;1488999863.4281781;1514;1;2;0
4214;1488999863.4281809;1514;-1;2;0
4215;1488999863.4281809;1514;-1;2;0
4216;1488999863.4282119;66;1;0;1
4217;1488999863.4287140;1514;-1;2;0
4218;1488999863.4287710;1514;-1;2;0
4220;1488999863.4287710;1514;-1;2;0
4221;1488999863.4288330;1514;-1;2;0
4223;1488999863.4291120;1514;-1;2;0
4224;1488999863.4404571;1514;-1;2;0
4225;1488999863.4404750;790;1;1;0
4226;1488999863.4410310;1514;-1;2;0
4227;1488999863.4410491;1514;-1;2;0
4228;1488999863.4410560;66;1;0;1
4229;1488999863.4419899;1222;-1;2;0
4230;1488999863.4544590;1514;-1;2;0
4232;1488999863.4545031;1514;-1;2;0
4233;1488999863.4550180;1514;-1;2;0
4235;1488999863.4550190;1514;-1;2;0
4236;1488999863.4550469;1514;-1;2;0
4238;1488999863.4555089;1514;-1;2;0
4239;1488999863.4555731;1514;-1;2;0
4241;1488999863.4555731;1514;-1;2;0
4242;1488999863.4559629;1514;-1;2;0
4244;1488999863.4560201;1514;-1;2;0
4245;1488999863.4560201;1514;-1;2;0
4247;1488999863.4566669;1514;-1;2;0
4248;1488999863.4567089;1514;-1;2;0
4250;1488999863.4567101;1514;-1;2;0
4251;1488999863.4576631;1514;-1;2;0
4253;1488999863.4577219;1514;-1;2;0
4254;1488999863.4584949;1514;-1;2;0
4256;1488999863.4585650;1514;-1;2;0
4257;1488999863.4586210;1514;-1;2;0
4259;1488999863.4586210;1514;-1;2;0
4260;1488999863.4822631;1514;-1;2;0
4262;1488999863.4822669;1514;-1;2;0
4263;1488999863.4981129;1514;-1;2;0
4264;1488999863.4981520;1152;1;2;0
4265;1488999863.4981229;1514;-1;2;0
4266;1488999863.4981229;1514;-1;2;0
4267;1488999863.4981711;66;1;0;1
4268;1488999863.4982049;1514;-1;2;0
4269;1488999863.4982059;1514;-1;2;0
4271;1488999863.4982059;1514;-1;2;0
4272;1488999863.4991760;1514;-1;2;0
4274;1488999863.4995971;1514;-1;2;0
4275;1488999863.4996541;1514;-1;2;0
4277;1488999863.4996550;1514;-1;2;0
4278;1488999863.4996550;1514;-1;2;0
4280;1488999863.5000639;1514;-1;2;0
4281;1488999863.5001280;1514;-1;2;0
4283;1488999863.5001290;1514;-1;2;0
4284;1488999863.5001290;1514;-1;2;0
4286;1488999863.5006101;1514;-1;2;0
4287;1488999863.5006130;1514;-1;2;0
4289;1488999863.5012240;1514;-1;2;0
4290;1488999863.5012491;1514;-1;2;0
4292;1488999863.5012491;1514;-1;2;0
4293;1488999863.5012491;1514;-1;2;0
4295;1488999863.5013340;1514;-1;2;0
4296;1488999863.5013340;1514;-1;2;0
4298;1488999863.5088120;540;-1;0;0
4299;1488999863.5136909;1514;-1;2;0
4301;1488999863.5137260;1514;-1;2;0
4302;1488999863.5228150;1514;-1;2;0
4304;1488999863.5228479;1514;-1;2;0
4305;1488999863.5231540;1514;-1;2;0
4307;1488999863.5278430;1514;-1;2;0
4308;1488999863.5278959;1514;-1;2;0
4310;1488999863.5278959;1514;-1;2;0
4311;1488999863.5283830;1514;-1;2;0
4313;1488999863.5283830;1514;-1;2;0
4314;1488999863.5284801;1514;-1;2;0
4316;1488999863.5300181;1514;-1;2;0
4317;1488999863.5301001;1514;-1;2;0
4319;1488999863.5301001;1514;-1;2;0
4320;1488999863.5301499;1514;-1;2;0
4322;1488999863.5301499;1514;-1;2;0
4323;1488999863.5305059;1514;-1;2;0
4325;1488999863.5305920;1514;-1;2;0
4326;1488999863.5305979;1514;-1;2;0
4328;1488999863.5305991;1514;-1;2;0
4329;1488999863.5306959;1514;1;2;0
4330;1488999863.5310731;1514;-1;2;0
4331;1488999863.5311160;1514;-1;2;0
4332;1488999863.5311241;66;1;0;1
4333;1488999863.5394170;1514;-1;2;0
4334;1488999863.5394371;790;1;1;0
4335;1488999863.5395010;1514;-1;2;0
4336;1488999863.5395510;1514;-1;2;0
4337;1488999863.5395601;66;1;0;1
4338;1488999863.5395520;1514;-1;2;0
4339;1488999863.5395520;1514;-1;2;0
4341;1488999863.5395520;1514;-1;2;0
4342;1488999863.5460711;1514;-1;2;0
4344;1488999863.5461669;1514;-1;2;0
4345;1488999863.5461669;1514;-1;2;0
4347;1488999863.5519600;1514;-1;2;0
4348;1488999863.5519609;1514;-1;2;0
4350;1488999863.5519609;1514;-1;2;0
4351;1488999863.5537770;331;-1;0;0
4353;1488999863.5549829;1514;-1;2;0
4354;1488999863.5549841;1514;-1;2;0
4356;1488999863.5549841;1514;-1;2;0
4357;1488999863.5550330;1514;-1;2;0
4359;1488999863.5550339;1514;-1;2;0
4360;1488999863.5558650;1514;-1;2;0
4362;1488999863.5564809;1514;-1;2;0
4363;1488999863.5564849;1514;-1;2;0
4365;1488999863.5570600;1514;-1;2;0
4366;1488999863.5570600;1514;-1;2;0
4368;1488999863.5570600;1514;-1;2;0
4369;1488999863.5570660;1514;-1;2;0
4370;1488999863.5570660;1514;-1;2;0
4371;1488999863.5570660;1514;-1;2;0
4374;1488999863.5579560;1514;-1;2;0
4375;1488999863.5579600;1514;-1;2;0
4377;1488999863.5621250;1514;-1;2;0
